"","Anio","Bloque","X_UTM","Y_UTM","Altitud","Inc","Sevmed","LonBrot","Afmed","CA","RA","Color"
"423",2017,"Baja",605728.7053,2181029.703,2974.3,0,0,6.4,0.335933333,0,100,2
"424",2017,"Baja",605741.3313,2181021.366,2994.3,0,0,6.6,0.315133333,0,100,1
"425",2017,"Baja",605757.8895,2181056.77,2980,0,0,5.1,0.286833333,0,100,1
"426",2017,"Baja",605732.9572,2181019.656,2992.2,0,0,8.8,0.269933333,0,100,1
"427",2017,"Baja",605732.8355,2181040.13,2979.8,0,0,10,0.3262,0,100,1
"428",2017,"Baja",605717.8098,2181011.377,2991.9,0,0,8.5,0.1949,0,100,1
"429",2017,"Baja",605717.9203,2180992.784,2990.9,0,0,13.8,0.257666667,0,100,1
"430",2017,"Baja",605727.9204,2180985.428,2990.7,0,0,8.8,0.2786,0,100,1
"431",2017,"Baja",605731.0032,2180995.739,2990.9,0,0,8.7,0.282433333,0,100,1
"432",2017,"Baja",605707.4543,2181007.995,2991,0,0,5.4,0.220166667,0,100,1
"433",2016,"Alta",605747.8559,2181069.77,2979.3,1,0.381333333,4.6,0.234766667,6.41025641,93.58974359,2
"434",2016,"Alta",605744.2655,2181056.689,2979.3,1,0.433666667,7.2,0.194633333,5.769230769,94.23076923,3
"435",2016,"Alta",605740.1774,2181039.178,2979.5,1,0.427,8.1,0.255,1.418439716,98.58156028,2
"436",2016,"Alta",605754.4645,2181033.508,2980,1,0.495666667,6.1,0.251566667,24.09638554,75.90361446,3
"438",2016,"Alta",605727.7112,2181020.621,2992.3,1,0.413666667,6,0.195866667,8.080808081,91.91919192,3
"439",2016,"Alta",605724.2519,2181003.114,2990.8,0.966666667,0.302,11.2,0.256666667,6.896551724,93.10344828,3
"440",2016,"Alta",605737.9319,2180993.788,2991,1,0.321,6.2,0.214866667,2.409638554,97.59036145,3
"441",2016,"Alta",605724.6902,2180999.907,2991.2,1,0.320666667,9.4,0.335366667,7.142857143,92.85714286,2
"442",2016,"Alta",605721.5199,2181004.316,2990.9,1,0.403333333,10.9,0.400166667,0,100,2
"443",2016,"Alta",605723.5856,2181009.419,2991.1,1,0.229333333,7.9,0.3225,18.18181818,81.81818182,2
"444",2016,"Alta",605723.5343,2181018.051,2992.4,0.966666667,0.125666667,7.5,0.305866667,7.547169811,92.45283019,2
"445",2016,"Alta",605720.3726,2181021.02,2993.1,1,0.281333333,7.7,0.287133333,15.2173913,84.7826087,2
"446",2016,"Alta",605728.6395,2181040.769,2979.2,0.966666667,0.135333333,5,0.1644,4.444444444,95.55555556,2
"449",2016,"Alta",605758.8875,2181065.187,2978.5,1,0.331666667,6.1,0.198666667,1.111111111,98.88888889,2
"450",2016,"Alta",605746.3904,2181051.832,2979.5,1,0.182333333,8.8,0.313433333,29.48717949,70.51282051,3
"451",2016,"Media",605743.3129,2181040.635,2980.2,1,0.382666667,5.2,0.266733333,2.898550725,97.10144928,2
"452",2016,"Media",605734.9078,2181044.127,2980.2,1,0.495333333,7.2,0.256733333,29.54545455,70.45454545,3
"453",2016,"Media",605734.3542,2181049.104,2979.7,0.933333333,0.105666667,11,0.3587,29,71,2
"454",2016,"Media",605734.3628,2181047.665,2979.8,1,0.209,11.7,0.4163,7.100591716,92.89940828,2
"455",2016,"Media",605740.8457,2181032.541,2979.4,1,0.484666667,6.9,0.316933333,8.510638298,91.4893617,2
"456",2016,"Media",605727.6192,2181036.115,2979.4,1,0.361333333,11.8,0.4297,30.55555556,69.44444444,3
"457",2016,"Media",605728.681,2181033.797,2978.5,1,0.278333333,9.8,0.359866667,26.05042017,73.94957983,3
"458",2016,"Media",605734.5193,2181021.326,2992.1,1,0.399333333,6.4,0.2642,14.77272727,85.22727273,3
"459",2016,"Media",605741.3662,2181015.501,2992.9,1,0.383,6.6,0.216533333,0,100,2
"461",2016,"Media",605721.5238,2181003.652,2990.9,1,0.401333333,4.9,0.214866667,12.72727273,87.27272727,3
"462",2016,"Media",605715.2595,2180999.63,2990.6,1,0.474,7.2,0.306833333,16.27906977,83.72093023,3
"463",2016,"Media",605712.1161,2180999.501,2973.4,1,0.268333333,9.5,0.3382,3.50877193,96.49122807,2
"464",2016,"Media",605712.1003,2181002.157,2991.1,0.966666667,0.115333333,12.1,0.394433333,9.302325581,90.69767442,2
"465",2016,"Media",605709.9215,2181016.089,2991.4,1,0.330666667,7.6,0.2636,1.923076923,98.07692308,1
"466",2016,"Media",605719.3568,2181015.591,2991.8,1,0.434,10.2,0.415866667,44.44444444,55.55555556,3
"467",2016,"Media",605725.683,2181009.21,2992.5,1,0.33,8.2,0.435833333,6.666666667,93.33333333,2
"468",2016,"Media",605728.1738,2181013.32,2992.4,1,0.395666667,6.6,0.306366667,28.94736842,71.05263158,1
"469",2016,"Baja",605744.4102,2181032.341,2975.7,1,0.209666667,10.4,0.279633333,0.862068966,99.13793103,3
"470",2016,"Baja",605740.8141,2181037.854,2980.1,1,0.242,11.5,0.368933333,6.382978723,93.61702128,2
"471",2016,"Baja",605740.1866,2181037.629,2979.6,0.933333333,0.376666667,11.4,0.369633333,6.060606061,93.93939394,2
"472",2016,"Baja",605738.0893,2181037.837,2979.8,1,0.318666667,9.5,0.3587,17.28395062,82.71604938,2
"473",2016,"Baja",605731.7927,2181039.239,2979,0.966666667,0.052333333,8.6,0.284633333,1.818181818,98.18181818,1
"474",2016,"Baja",605731.3312,2181028.722,2978.7,1,0.237666667,8.1,0.322066667,3,97,2
"475",2016,"Baja",605734.5002,2181024.535,2994.3,1,0.382666667,6.2,0.2834,0,100,2
"476",2016,"Baja",605724.5153,2181029.346,2993.3,1,0.245333333,7,0.182166667,4.838709677,95.16129032,2
"477",2016,"Baja",605728.7053,2181029.703,2974.3,1,0.365333333,13,0.266933333,7.82122905,92.17877095,2
"478",2016,"Baja",605741.3313,2181021.366,2994.3,1,0.251,12.5,0.361266667,11.40939597,88.59060403,2
"479",2016,"Baja",605757.8895,2181056.77,2980,0.466666667,0.054666667,9.7,0.347333333,11.11111111,88.88888889,2
"480",2016,"Baja",605732.9572,2181019.656,2992.2,1,0.307333333,11.5,0.348166667,45.65217391,54.34782609,2
"481",2016,"Baja",605732.8355,2181040.13,2979.8,1,0.593666667,9,0.332966667,2.608695652,97.39130435,2
"482",2016,"Baja",605717.8098,2181011.377,2991.9,1,0.289,7.5,0.329133333,10.30927835,89.69072165,2
"483",2016,"Baja",605717.9203,2180992.784,2990.9,1,0.405333333,9.2,0.296966667,5.319148936,94.68085106,2
"484",2016,"Baja",605727.9204,2180985.428,2990.7,1,0.376666667,6.7,0.2034,10.75268817,89.24731183,3
"485",2016,"Baja",605731.0032,2180995.739,2990.9,1,0.415,10.9,0.384733333,13.53383459,86.46616541,2
"486",2016,"Baja",605707.4543,2181007.995,2991,0.966666667,0.089,7.8,0.216133333,11.42857143,88.57142857,1
"487",2017,"Alta",605747.8559,2181069.77,2979.3,0,0,4.1,0.1734,0,100,2
"488",2017,"Alta",605744.2655,2181056.689,2979.3,0.1,0.002,4.8,0.156133333,0,100,1
"489",2017,"Alta",605740.1774,2181039.178,2979.5,0.033333333,0,6.9,0.324166667,0,100,2
"490",2017,"Alta",605754.4645,2181033.508,2980,0.033333333,0,8,0.2757,0.8,99.2,2
"492",2017,"Alta",605727.7112,2181020.621,2992.3,0.033333333,0,8.2,0.302966667,4.273504274,95.72649573,1
"493",2017,"Alta",605724.2519,2181003.114,2990.8,0,0,10.1,0.2297,0,100,2
"494",2017,"Alta",605737.9319,2180993.788,2991,0.066666667,0,7.5,0.3618,0,100,2
"495",2017,"Alta",605724.6902,2180999.907,2991.2,0.966666667,0.056,9.2,0.347266667,2.040816327,97.95918367,2
"496",2017,"Alta",605721.5199,2181004.316,2990.9,0,0,6.3,0.308866667,0,100,2
"497",2017,"Alta",605723.5856,2181009.419,2991.1,0.033333333,0,7,0.245266667,1.075268817,98.92473118,1
"498",2017,"Alta",605723.5343,2181018.051,2992.4,0,0,8.8,0.351133333,0,100,2
"499",2017,"Alta",605720.3726,2181021.02,2993.1,0,0,8.3,0.2494,0,100,1
"500",2017,"Alta",605728.6395,2181040.769,2979.2,0,0,9.2,0.272533333,0,100,1
"503",2017,"Alta",605758.8875,2181065.187,2978.5,0,0,5.8,0.290166667,0,100,2
"504",2017,"Alta",605746.3904,2181051.832,2979.5,0.033333333,0.006,9.6,0.285666667,0,100,2
"505",2017,"Media",605743.3129,2181040.635,2980.2,0,0,8,0.3214,0,100,2
"506",2017,"Media",605734.9078,2181044.127,2980.2,0,0,8.8,0.319466667,0,100,2
"507",2017,"Media",605734.3542,2181049.104,2979.7,0.933333333,0.016666667,9.9,0.407266667,1.515151515,98.48484848,2
"508",2017,"Media",605734.3628,2181047.665,2979.8,0.633333333,0.009333333,8.5,0.371566667,0,100,2
"509",2017,"Media",605740.8457,2181032.541,2979.4,0.033333333,0,6.9,0.293233333,0,100,2
"510",2017,"Media",605727.6192,2181036.115,2979.4,0,0,12.5,0.348566667,2.797202797,97.2027972,1
"511",2017,"Media",605728.681,2181033.797,2978.5,0.2,0.003,9.5,0.204933333,0,100,1
"512",2017,"Media",605734.5193,2181021.326,2992.1,0.066666667,0.012,7.2,0.3178,0,100,2
"513",2017,"Media",605741.3662,2181015.501,2992.9,0,0,8.5,0.3196,0,100,2
"515",2017,"Media",605721.5238,2181003.652,2990.9,0.133333333,0.012666667,9,0.2813,0,100,2
"516",2017,"Media",605715.2595,2180999.63,2990.6,0.066666667,0,8.3,0.2961,4.081632653,95.91836735,1
"517",2017,"Media",605712.1161,2180999.501,2973.4,0.266666667,0.006666667,11.7,0.412766667,0,100,2
"518",2017,"Media",605712.1003,2181002.157,2991.1,0,0,13.8,0.451633333,2.307692308,97.69230769,1
"519",2017,"Media",605709.9215,2181016.089,2991.4,0,0,8.3,0.2607,0,100,1
"520",2017,"Media",605719.3568,2181015.591,2991.8,0.033333333,0,8.5,0.244966667,0,100,1
"521",2017,"Media",605725.683,2181009.21,2992.5,0,0,6.5,0.2901,0,100,2
"522",2017,"Media",605728.1738,2181013.32,2992.4,0.7,0.005333333,6.2,0.364933333,0,100,1
"523",2017,"Baja",605744.4102,2181032.341,2975.7,0.9,0.022666667,6.3,0.2279,0,100,1
"524",2017,"Baja",605740.8141,2181037.854,2980.1,0.966666667,0.016666667,9.5,0.389,0,100,1
"525",2017,"Baja",605740.1866,2181037.629,2979.6,0.1,0,6.7,0.377633333,0,100,2
"526",2017,"Baja",605738.0893,2181037.837,2979.8,0.166666667,0.003333333,4.7,0.186066667,3.448275862,96.55172414,2
"527",2017,"Baja",605731.7927,2181039.239,2979,0.533333333,0.012666667,12.5,0.3544,0,100,1
"528",2017,"Baja",605731.3312,2181028.722,2978.7,0,0,11.5,0.409233333,0,100,2
"529",2017,"Baja",605734.5002,2181024.535,2994.3,0,0,7.1,0.3094,0,100,2
"530",2017,"Baja",605724.5153,2181029.346,2993.3,0,0,6.9,0.2854,1.869158879,98.13084112,2
"531",2017,"Baja",605728.7053,2181029.703,2974.3,0,0,7.5,0.286233333,0,100,2
"532",2017,"Baja",605741.3313,2181021.366,2994.3,0.9,0.062333333,5.5,0.2397,0,100,2
"533",2017,"Baja",605757.8895,2181056.77,2980,0,0,8.2,0.271733333,1,99,2
"534",2017,"Baja",605732.9572,2181019.656,2992.2,0,0,9.5,0.220666667,0,100,1
"535",2017,"Baja",605732.8355,2181040.13,2979.8,0.133333333,0,6.6,0.259166667,0,100,2
"536",2017,"Baja",605717.8098,2181011.377,2991.9,0.1,0,6,0.269533333,0,100,2
"537",2017,"Baja",605717.9203,2180992.784,2990.9,1,0,8.4,0.340466667,1,99,1
"538",2017,"Baja",605727.9204,2180985.428,2990.7,0.066666667,0,13.8,0.3435,2.684563758,97.31543624,1
"539",2017,"Baja",605731.0032,2180995.739,2990.9,0.166666667,0.003666667,5.5,0.205733333,0,100,3
"540",2017,"Baja",605707.4543,2181007.995,2991,0.2,0.022666667,5.7,0.184266667,0,100,1
"541",2016,"Alta",605747.8559,2181069.77,2979.3,0.866666667,0.123,6.4,0.178466667,36.15384615,63.84615385,2
"542",2016,"Alta",605744.2655,2181056.689,2979.3,0.833333333,0.278333333,7.7,0.186766667,19.16167665,80.83832335,1
"543",2016,"Alta",605740.1774,2181039.178,2979.5,0.866666667,0.130333333,9.9,0.319633333,2.941176471,97.05882353,3
"544",2016,"Alta",605754.4645,2181033.508,2980,0.9,0.163333333,9,0.3409,10.71428571,89.28571429,2
"546",2016,"Alta",605727.7112,2181020.621,2992.3,0.966666667,0.153666667,8.8,0.326966667,47.45762712,52.54237288,3
"547",2016,"Alta",605724.2519,2181003.114,2990.8,1,0.257666667,8.5,0.300266667,17.27272727,82.72727273,3
"548",2016,"Alta",605737.9319,2180993.788,2991,0.833333333,0.120666667,12,0.478433333,42.95774648,57.04225352,2
"549",2016,"Alta",605724.6902,2180999.907,2991.2,0.933333333,0.157333333,9.4,0.2691,39.84962406,60.15037594,3
"550",2016,"Alta",605721.5199,2181004.316,2990.9,0.9,0.071,7.5,0.399133333,0,100,2
"551",2016,"Alta",605723.5856,2181009.419,2991.1,0.9,0.171333333,7.1,0.208733333,1.960784314,98.03921569,2
"552",2016,"Alta",605723.5343,2181018.051,2992.4,0.933333333,0.244333333,6.3,0.3783,4.444444444,95.55555556,2
"553",2016,"Alta",605720.3726,2181021.02,2993.1,0.9,0.136333333,6.6,0.295533333,10.63829787,89.36170213,3
"554",2016,"Alta",605728.6395,2181040.769,2979.2,0.666666667,0.061666667,6.9,0.254933333,0,100,3
"557",2016,"Alta",605758.8875,2181065.187,2978.5,0.933333333,0.165,7.7,0.2508,12.72727273,87.27272727,1
"558",2016,"Alta",605746.3904,2181051.832,2979.5,0.9,0.165,10.2,0.3223,27.27272727,72.72727273,3
"559",2016,"Media",605743.3129,2181040.635,2980.2,0.733333333,0.109333333,5.3,0.2435,0,100,3
"560",2016,"Media",605734.9078,2181044.127,2980.2,0.666666667,0.147333333,9.1,0.297566667,42.60869565,57.39130435,2
"561",2016,"Media",605734.3542,2181049.104,2979.7,0.4,0.041333333,8.2,0.311533333,15.50387597,84.49612403,2
"562",2016,"Media",605734.3628,2181047.665,2979.8,0.666666667,0.084666667,12.5,0.4441,8.208955224,91.79104478,2
"563",2016,"Media",605740.8457,2181032.541,2979.4,0.933333333,0.269,7,0.2907,9.6,90.4,2
"564",2016,"Media",605727.6192,2181036.115,2979.4,0.2,0.006,13,0.417766667,5.454545455,94.54545455,1
"565",2016,"Media",605728.681,2181033.797,2978.5,0.866666667,0.054666667,11.1,0.362,49.66887417,50.33112583,2
"566",2016,"Media",605734.5193,2181021.326,2992.1,0.933333333,0.127,7.1,0.398566667,27.27272727,72.72727273,2
"567",2016,"Media",605741.3662,2181015.501,2992.9,0.4,0.039666667,9.1,0.432833333,3.883495146,96.11650485,2
"569",2016,"Media",605721.5238,2181003.652,2990.9,0.933333333,0.076,6.5,0.297633333,5.555555556,94.44444444,2
"570",2016,"Media",605715.2595,2180999.63,2990.6,0.933333333,0.184333333,13.9,0.365166667,31.49606299,68.50393701,3
"571",2016,"Media",605712.1161,2180999.501,2973.4,0.866666667,0.087,8.5,0.394833333,25.74257426,74.25742574,1
"572",2016,"Media",605712.1003,2181002.157,2991.1,0.9,0.11,11,0.3358,7.246376812,92.75362319,2
"573",2016,"Media",605709.9215,2181016.089,2991.4,0.866666667,0.084666667,9.4,0.3075,31.08108108,68.91891892,2
"574",2016,"Media",605719.3568,2181015.591,2991.8,0.833333333,0.105666667,10.4,0.338066667,36.53846154,63.46153846,2
"575",2016,"Media",605725.683,2181009.21,2992.5,0.966666667,0.305666667,5.8,0.371733333,10.52631579,89.47368421,2
"576",2016,"Media",605728.1738,2181013.32,2992.4,0.966666667,0.280666667,10,0.384666667,27.27272727,72.72727273,2
"577",2016,"Baja",605744.4102,2181032.341,2975.7,0.933333333,0.148,8.8,0.39,10.30927835,89.69072165,3
"578",2016,"Baja",605740.8141,2181037.854,2980.1,0.9,0.226,11.4,0.345,29.8245614,70.1754386,2
"579",2016,"Baja",605740.1866,2181037.629,2979.6,0.766666667,0.047,13,0.4337,2.23880597,97.76119403,2
"580",2016,"Baja",605738.0893,2181037.837,2979.8,0.466666667,0.03,8.4,0.3506,3.448275862,96.55172414,3
"581",2016,"Baja",605731.7927,2181039.239,2979,0.633333333,0.027,11,0.497266667,1.724137931,98.27586207,2
"582",2016,"Baja",605731.3312,2181028.722,2978.7,0.833333333,0.052,7.1,0.359266667,1.369863014,98.63013699,2
"583",2016,"Baja",605734.5002,2181024.535,2994.3,0.966666667,0.215666667,8.4,0.2438,23.25581395,76.74418605,2
"584",2016,"Baja",605724.5153,2181029.346,2993.3,0.966666667,0.185666667,10.7,0.4466,45.2991453,54.7008547,2
"585",2016,"Baja",605728.7053,2181029.703,2974.3,0.966666667,0.169,9.7,0.1992,7.462686567,92.53731343,2
"586",2016,"Baja",605741.3313,2181021.366,2994.3,0.466666667,0.067333333,15.2,0.460966667,1.769911504,98.2300885,2
"587",2016,"Baja",605757.8895,2181056.77,2980,0.266666667,0.008666667,7.9,0.2938,5.263157895,94.73684211,3
"588",2016,"Baja",605732.9572,2181019.656,2992.2,0.6,0.076666667,13.5,0.311733333,60.46511628,39.53488372,2
"589",2016,"Baja",605732.8355,2181040.13,2979.8,0.833333333,0.120333333,9.2,0.3592,10.34482759,89.65517241,2
"590",2016,"Baja",605717.8098,2181011.377,2991.9,0.866666667,0.236,8,0.431733333,8.823529412,91.17647059,2
"591",2016,"Baja",605717.9203,2180992.784,2990.9,0.9,0.267333333,5.7,0.325633333,20.75471698,79.24528302,3
"592",2016,"Baja",605727.9204,2180985.428,2990.7,0.833333333,0.147333333,9.5,0.326833333,12.61261261,87.38738739,3
"593",2016,"Baja",605731.0032,2180995.739,2990.9,0.9,0.196333333,12,0.3875,53.54330709,46.45669291,3
"594",2016,"Baja",605707.4543,2181007.995,2991,0.9,0.13,6.5,0.254466667,24.29906542,75.70093458,3
"595",2017,"Alta",605747.8559,2181069.77,2979.3,0,0,5,0.155833333,1.57480315,98.42519685,1
"596",2017,"Alta",605744.2655,2181056.689,2979.3,0,0,4.3,0.207233333,0,100,1
"597",2017,"Alta",605740.1774,2181039.178,2979.5,0,0,10,0.364366667,1.57480315,98.42519685,3
"598",2017,"Alta",605754.4645,2181033.508,2980,0,0,5,0.227033333,1.063829787,98.93617021,2
"600",2017,"Alta",605727.7112,2181020.621,2992.3,0,0,8.1,0.2435,0,100,1
"601",2017,"Alta",605724.2519,2181003.114,2990.8,0,0,8.4,0.249533333,0,100,2
"602",2017,"Alta",605737.9319,2180993.788,2991,0,0,11.2,0.3501,0,100,2
"603",2017,"Alta",605724.6902,2180999.907,2991.2,0,0,12.5,0.309533333,0,100,2
"604",2017,"Alta",605721.5199,2181004.316,2990.9,0,0,9,0.3424,0,100,2
"605",2017,"Alta",605723.5856,2181009.419,2991.1,0,0,5.2,0.221166667,0,100,2
"606",2017,"Alta",605723.5343,2181018.051,2992.4,0,0,5.2,0.291333333,0,100,2
"607",2017,"Alta",605720.3726,2181021.02,2993.1,0,0,7.3,0.2745,0,100,2
"608",2017,"Alta",605728.6395,2181040.769,2979.2,0,0,9,0.3132,0,100,1
"611",2017,"Alta",605758.8875,2181065.187,2978.5,0,0,8.9,0.410166667,0,100,1
"612",2017,"Alta",605746.3904,2181051.832,2979.5,0,0,8.8,0.305133333,0,100,2
"613",2017,"Media",605743.3129,2181040.635,2980.2,0,0,9.5,0.356433333,0,100,2
"614",2017,"Media",605734.9078,2181044.127,2980.2,0,0,10.1,0.613266667,0.980392157,99.01960784,2
"615",2017,"Media",605734.3542,2181049.104,2979.7,0,0,8,0.446733333,4.62962963,95.37037037,2
"616",2017,"Media",605734.3628,2181047.665,2979.8,0,0,14.5,0.470933333,0,100,2
"617",2017,"Media",605740.8457,2181032.541,2979.4,0,0,7.5,0.339633333,5.511811024,94.48818898,2
"618",2017,"Media",605727.6192,2181036.115,2979.4,0,0,10.3,0.315666667,0,100,1
"619",2017,"Media",605728.681,2181033.797,2978.5,0,0,8.5,0.3377,0,100,1
"620",2017,"Media",605734.5193,2181021.326,2992.1,0,0,7.5,0.278533333,0,100,2
"621",2017,"Media",605741.3662,2181015.501,2992.9,0,0,8.1,0.332,1.503759398,98.4962406,2
"623",2017,"Media",605721.5238,2181003.652,2990.9,0,0,8,0.3389,0,100,2
"624",2017,"Media",605715.2595,2180999.63,2990.6,0,0,9,0.251633333,0.917431193,99.08256881,2
"625",2017,"Media",605712.1161,2180999.501,2973.4,0,0,9.9,0.348333333,12.92517007,87.07482993,1
"626",2017,"Media",605712.1003,2181002.157,2991.1,0,0,9.6,0.350366667,0,100,2
"627",2017,"Media",605709.9215,2181016.089,2991.4,0,0,7.2,0.2359,0,100,2
"628",2017,"Media",605719.3568,2181015.591,2991.8,0,0,8.2,0.281366667,0,100,2
"629",2017,"Media",605725.683,2181009.21,2992.5,0,0,6.6,0.278433333,0,100,1
"630",2017,"Media",605728.1738,2181013.32,2992.4,0,0,7.2,0.3289,0,100,1
"631",2017,"Baja",605744.4102,2181032.341,2975.7,0,0,7.4,0.246633333,0,100,2
"632",2017,"Baja",605740.8141,2181037.854,2980.1,0,0,11.5,0.394333333,0,100,2
"633",2017,"Baja",605740.1866,2181037.629,2979.6,0,0,10.8,0.4101,0.900900901,99.0990991,2
"634",2017,"Baja",605738.0893,2181037.837,2979.8,0,0,14.3,0.363833333,0,100,2
"635",2017,"Baja",605731.7927,2181039.239,2979,0,0,6.5,0.477933333,0,100,2
"636",2017,"Baja",605731.3312,2181028.722,2978.7,0,0,8.2,0.355433333,0,100,1
"637",2017,"Baja",605734.5002,2181024.535,2994.3,0,0,6.5,0.2648,0,100,1
"638",2017,"Baja",605724.5153,2181029.346,2993.3,0,0,10.9,0.357333333,0,100,2
"639",2017,"Baja",605728.7053,2181029.703,2974.3,0,0,8.8,0.2186,0,100,1
"640",2017,"Baja",605741.3313,2181021.366,2994.3,0,0,11.2,0.389133333,0,100,2
"641",2017,"Baja",605757.8895,2181056.77,2980,0,0,8.7,0.248966667,0,100,2
"642",2017,"Baja",605732.9572,2181019.656,2992.2,0,0,10.5,0.3246,0,100,2
"643",2017,"Baja",605732.8355,2181040.13,2979.8,0.033333333,0.001333333,11.4,0.3189,1.129943503,98.8700565,2
"644",2017,"Baja",605717.8098,2181011.377,2991.9,0,0,8.6,0.365366667,0,100,2
"645",2017,"Baja",605717.9203,2180992.784,2990.9,0,0,13.1,0.3316,0,100,2
"646",2017,"Baja",605727.9204,2180985.428,2990.7,0,0,9.8,0.348266667,0,100,2
"647",2017,"Baja",605731.0032,2180995.739,2990.9,0,0,10.3,0.339,0,100,2
"648",2017,"Baja",605707.4543,2181007.995,2991,0,0,7.8,0.228666667,0,100,1
